Exchange,Rank,Name
MEXC,--,Brave Frontier Heroes BPC
MEXC,--,Pop Social PPT
MEXC,--,CodeXchain CDX
MEXC,--,StoryFire BLAZE
MEXC,--,BRC20.com .COM
MEXC,--,VMPX VMPX
MEXC,--,OrangeDX O4DX
MEXC,--,Orchai OCH
MEXC,--,DefiSpot SPOT
MEXC,--,Virtue Poker VPP
MEXC,--,Genesys DNA
MEXC,--,Shadow Node SVPN
MEXC,--,VaporWallet VPR
MEXC,--,Sharky.fi SHARK
MEXC,--,Moxy MOXY
MEXC,--,Optopia OPAI
MEXC,--,Ribus RIB
MEXC,--,AssangeDAO JUSTICE
MEXC,--,Dopamine DOPE
MEXC,--,UFORIKA FORA
MEXC,--,BitStable BSSB
MEXC,--,IQ50 IQ50
MEXC,--,PEGO Network PG
MEXC,--,Replay RPLAY
MEXC,--,SatoshiSync SSNC
MEXC,--,TaoBank TBANK
MEXC,--,ChainX PCX
MEXC,--,Omega Network OMN
MEXC,--,XBANKING XB
MEXC,--,GPTVerse GPTV
MEXC,--,SOUNI SON
MEXC,--,FACT0RN FACT
MEXC,--,Reach REACH
MEXC,--,Bananatok BNA
MEXC,--,Meta Merge MMM
MEXC,--,Nettensor NAO
MEXC,--,BRCStarter BRCST
MEXC,--,TabTrader TTT
MEXC,--,VisionGame VISION
MEXC,--,Vanilla VNL
MEXC,--,EthereumFair ETHF
MEXC,--,Moon App APP
MEXC,--,Mar3.AI MAR3
MEXC,--,Bajun Network BAJU
MEXC,--,AGG AGG
MEXC,--,BRC App BRCT
MEXC,--,Orders Exchange RDEX
MEXC,--,Crafting Finance CRF
MEXC,--,Globe GDT
MEXC,--,NORDEK NRK
MEXC,--,R Games RGAME
MEXC,--,Neko Network NEKO
MEXC,--,Trailblaze XBLAZE
MEXC,--,Ellipsis EPX
MEXC,--,xPET xPET
MEXC,--,WorkX WORK
MEXC,--,BHO Network BHO
MEXC,--,XCarnival XCV
MEXC,--,MoonDAO MOONEY
MEXC,--,PRIMAL PRIMAL
MEXC,--,Sypool SYP
MEXC,--,HistoryDAO HAO
MEXC,--,Apron Network APN
MEXC,--,Arker ARKER
MEXC,--,AliumSwap ALM
MEXC,--,Spectra Chain SPCT
MEXC,--,Abyss World AWT
MEXC,--,Trex20 TX20
MEXC,--,Lanify.ai LAN
MEXC,--,10n8 Little Dragon 1ON8
MEXC,--,Tipcoin TIP
MEXC,--,JobAi JOBAI
MEXC,--,YAY Network YAY
MEXC,--,Unibit UIBT
MEXC,--,DerpDEX DERP
MEXC,--,Fruits FRTS
MEXC,--,Strip Finance STRIP
MEXC,--,Rebus REBUS
MEXC,--,Hepton HTE
MEXC,--,Equilibrium EQ
MEXC,--,PandaDAO PANDA
MEXC,--,Infinity Games ING
MEXC,--,Flash Protocol FLASH
MEXC,--,Kyberdyne KBD
MEXC,--,Step Hero HERO
MEXC,--,Yieldly YLDY
MEXC,--,TypeIt TYPE
MEXC,--,NeptuneX NPTX
MEXC,--,Lithosphere LITHO
MEXC,--,The Nemesis NEMS
MEXC,--,SuperPortal ASVA
MEXC,--,NovaDEX NVX
MEXC,--,Defina FINA
MEXC,--,Chamcha CHAX
MEXC,--,Drive To Earn DTE
MEXC,--,FOMO Network FOMO
MEXC,--,Rake RAKE
MEXC,--,YURI AI YURI
MEXC,--,Baby Grok BABYGROK
MEXC,--,Alfprotocol ALF
MEXC,--,SNKRZ FRC
MEXC,--,XEN XEN
MEXC,--,Send Finance SEND
MEXC,--,Hibiki Run HUT
MEXC,--,Trestle TRESTLE
MEXC,--,Exverse EXVG
MEXC,--,Memusic MMT
MEXC,--,WELL3 WELL
MEXC,--,Attarius Network ATRS
MEXC,--,Bounty Temple TYT
Crypto.com,1,Bitcoin BTC
Crypto.com,2,Ethereum ETH
Crypto.com,5,Ripple XRP
Crypto.com,6,Dogecoin DOGE
Crypto.com,7,The Open Network TON
Crypto.com,10,Avalanche AVAX
Crypto.com,11,Shiba Inu SHIB
Crypto.com,12,Polkadot DOT
Crypto.com,13,Bitcoin Cash BCH
Crypto.com,14,Chainlink LINK
Crypto.com,15,NEAR Protocol NEAR
Crypto.com,16,Litecoin LTC
Crypto.com,17,Polygon MATIC
Crypto.com,19,Uniswap UNI
Crypto.com,20,PEPE PEPE
Crypto.com,21,Internet Computer / Dfinity ICP
Crypto.com,22,Ethereum Classic ETC
Crypto.com,24,Stellar XLM
Crypto.com,25,Aptos APT
Crypto.com,26,Fetch.ai FET
Crypto.com,28,MakerDAO MKR
Crypto.com,29,Stacks STX
Crypto.com,30,Crypto.com CRO
Crypto.com,31,Filecoin FIL
Crypto.com,33,Hedera HBAR
Crypto.com,34,Arbitrum / Offchain Labs ARB
Crypto.com,35,Cosmos ATOM
Crypto.com,37,Vechain VET
Crypto.com,38,Immutable X IMX
Crypto.com,39,Bittensor TAO
Crypto.com,40,Injective INJ
Crypto.com,41,Optimism OP
Crypto.com,42,Aave AAVE
Crypto.com,43,Dogwifhat WIF
Crypto.com,44,Sui SUI
Crypto.com,46,Arweave AR
Crypto.com,47,The Graph GRT
Crypto.com,48,Bonk BONK
Crypto.com,50,FLOKI FLOKI
Crypto.com,52,Jasmy JASMY
Crypto.com,52,Theta Network THETA
Crypto.com,53,Lido LDO
Crypto.com,54,THORChain RUNE
Crypto.com,55,Jupiter JUP
Crypto.com,56,Notcoin NOT
Crypto.com,58,Celestia TIA
Crypto.com,59,Ondo Finance ONDO
Crypto.com,60,Fantom FTM
Crypto.com,61,Pyth Network PYTH
Crypto.com,63,Algorand ALGO
Crypto.com,65,Flow FLOW
Crypto.com,66,Sei Network SEI
Crypto.com,69,Quant QNT
Crypto.com,70,Helium HNT
Crypto.com,72,MultiversX EGLD
Crypto.com,73,Axie Infinity AXS
Crypto.com,73,EOS EOS
Crypto.com,78,Flare Network FLR
Crypto.com,79,Ethereum Name Service ENS
Crypto.com,81,Tezos XTZ
Crypto.com,82,Neo NEO
Crypto.com,83,StarkNet STRK
Crypto.com,86,Gala GALA
Crypto.com,87,The Sandbox SAND
Crypto.com,89,Akash Network AKT
Crypto.com,89,ORDI ORDI
Crypto.com,90,Ethena ENA
Crypto.com,93,Conflux CFX
Crypto.com,94,Worldcoin WLD
Crypto.com,95,AIOZ Network AIOZ
Crypto.com,96,BOOK OF MEME BOME
Crypto.com,99,Chiliz CHZ
Crypto.com,101,Klaytn KLAY
Crypto.com,102,Mina MINA
Crypto.com,103,Synthetix SNX
Crypto.com,104,Gnosis GNO
Crypto.com,105,Gnosis Chain GNO
Crypto.com,108,Safe Safe
Crypto.com,110,Pendle PENDLE
Crypto.com,111,Otherside APE
Crypto.com,113,zkSync ZK
Crypto.com,114,Astar ASTR
Crypto.com,117,Nervos Network CKB
Crypto.com,118,LayerZero ZRO
Crypto.com,119,Compound COMP
Crypto.com,121,Aerodrome AERO
Crypto.com,122,Livepeer LPT
Crypto.com,123,Bored Ape Yacht Club APE
Crypto.com,124,Wormhole W
Crypto.com,126,Terra Classic LUNC
Crypto.com,127,Axelar AXL
Crypto.com,128,1inch 1INCH
Crypto.com,130,Kava KAVA
Crypto.com,131,WEMIX WEMIX
Crypto.com,133,IoTeX IOTX
Crypto.com,136,Aevo AEVO
Crypto.com,138,Curve CRV
Crypto.com,139,Echelon PRIME
Crypto.com,141,aelf ELF
Crypto.com,142,Jito JTO
Crypto.com,143,Golem GLM
Crypto.com,144,Galxe G
Crypto.com,146,WOO Network WOO
Crypto.com,149,STEPN GMT
Crypto.com,150,Kusama KSM
Crypto.com,151,Terra LUNA
Crypto.com,152,Zilliqa ZIL
Crypto.com,153,Convex Finance CVX
Crypto.com,154,Blur BLUR
Crypto.com,156,Rocket Pool RPL
Crypto.com,157,Osmosis OSMO
Crypto.com,158,0x ZRX
Crypto.com,159,SuperVerse SUPER
Crypto.com,160,Aethir ATH
Crypto.com,163,Celo CELO
Crypto.com,164,Enjin ENJ
Crypto.com,164,Siacoin SC
Crypto.com,166,Ankr ANKR
Crypto.com,167,Brave BAT
Crypto.com,168,SKALE SKL
Crypto.com,170,OriginTrail TRAC
Crypto.com,170,Holochain HOT
Crypto.com,171,Dymension DYM
Crypto.com,173,Qtum QTUM
Crypto.com,174,Polymesh POLYX
Crypto.com,176,Metis METIS
Crypto.com,177,GMX GMX
Crypto.com,179,Ravencoin RVN
Crypto.com,180,Illuvium ILV
Crypto.com,182,EthereumPoW ETHW
Crypto.com,183,Ponke PONKE
Crypto.com,184,Arkham ARKM
Crypto.com,185,Reserve protocol RSR
Crypto.com,186,Blast BLAST
Crypto.com,190,Threshold T
Crypto.com,193,Mask Network MASK
Crypto.com,194,Biconomy BICO
Crypto.com,196,Casper CSPR
Crypto.com,197,Frax FXS
Crypto.com,198,Ether.Fi ETHFI
Crypto.com,198,Flux FLUX
Crypto.com,202,io.net IO
Crypto.com,204,Chia XCH
Crypto.com,205,Yearn Finance YFI
Crypto.com,210,UMA UMA
Crypto.com,211,Band Protocol BAND
Crypto.com,212,Tellor TRB
Crypto.com,213,Harmony ONE
Crypto.com,217,Loopring LRC
Crypto.com,218,Creditcoin CTC
Crypto.com,220,Chromia CHR
Crypto.com,221,ZetaChain ZETA
Crypto.com,222,SushiSwap SUSHI
Crypto.com,223,Banana Gun BANANA
Crypto.com,224,Moonbeam GLMR
Crypto.com,226,Alchemy Pay ACH
Crypto.com,226,Ontology ONT
Crypto.com,229,Flexa AMP
Crypto.com,233,Audius AUDIO
Crypto.com,235,Nosana CI NOS
Crypto.com,236,Vanar VANRY
Crypto.com,238,XAI XAI
Crypto.com,240,COTI COTI
Crypto.com,240,Storj STORJ
Crypto.com,241,ICON ICX
Crypto.com,242,Yield Guild Games YGG
Crypto.com,248,Taiko TAIKO
Crypto.com,249,Kadena KDA
Crypto.com,250,API3 API3
Crypto.com,253,Neutron NTRN
Crypto.com,255,Balancer BAL
Crypto.com,258,Lisk LSK
Crypto.com,263,WAX WAXP
Crypto.com,265,VVS Finance VVS
Crypto.com,267,Pixels PIXEL
Crypto.com,268,DigiByte DGB
Crypto.com,273,Cartesi CTSI
Crypto.com,274,Powerledger POWR
Crypto.com,274,Trader Joe JOE
Crypto.com,275,TrueFi TRU
Crypto.com,276,Orca ORCA
Crypto.com,277,Treasure DAO MAGIC
Crypto.com,283,AltLayer ALT
Crypto.com,283,Marlin POND
Crypto.com,284,ShibaSwap BONE
Crypto.com,286,Coin98 Finance C98
Crypto.com,288,Nano XNO
Crypto.com,291,Oraichain ORAI
Crypto.com,292,IQ.wiki IQ
Crypto.com,295,Helium Mobile MOBILE
Crypto.com,297,iExec RLC
Crypto.com,299,Coq Inu COQ
Crypto.com,302,IOST IOST
Crypto.com,304,Gains Network GNS
Crypto.com,312,Myro MYRO
Crypto.com,321,Celer Network CELR
Crypto.com,321,Stratis STRAX
Crypto.com,322,MiL.k MLK
Crypto.com,323,Numerai NMR
Crypto.com,326,My Neighbor Alice ALICE
Crypto.com,329,Mines of Dalarnia DAR
Crypto.com,332,Status SNT
Crypto.com,333,Radiant Capital RDNT
Crypto.com,340,Boba Network BOBA
Crypto.com,343,Big Time BIGTIME
Crypto.com,346,Dogelon Mars ELON
Crypto.com,347,Abracadabra SPELL
Crypto.com,348,Kyber Network KNC
Crypto.com,350,PolyHedra ZKJ
Crypto.com,355,Standard Tokenization Protocol STPT
Crypto.com,357,Moonriver MOVR
Crypto.com,360,Omni Network OMNI
Crypto.com,363,Gods Unchained GODS
Crypto.com,364,Milady LADYS
Crypto.com,365,Cyber CYBER
Crypto.com,366,XYO XYO
Crypto.com,371,Wen WEN
Crypto.com,372,XPLA XPLA
Crypto.com,373,Covalent CXT
Crypto.com,375,Velo VELO
Crypto.com,377,Synapse SYN
Crypto.com,378,Request Network REQ
Crypto.com,379,Oasys OAS
Crypto.com,382,CUDOS CUDOS
Crypto.com,383,Aurora AURORA
Crypto.com,385,Hashflow HFT
Crypto.com,386,Stargate Finance STG
Crypto.com,390,Liquity LQTY
Crypto.com,393,Vulcan Forged PYR
Crypto.com,397,Bluzelle BLZ
Crypto.com,399,BENQI QI
Crypto.com,400,Spectral SPEC
Crypto.com,402,Drift DRIFT
Crypto.com,403,Ark ARK
Crypto.com,407,LimeWire LMWR
Crypto.com,413,Acala ACA
Crypto.com,414,Shadow SHDW
Crypto.com,415,Loot AGLD
Crypto.com,420,Access Protocol ACS
Crypto.com,422,Alethea AI ALI
Crypto.com,434,MANEKI MANEKI
Crypto.com,435,Velodrome Finance VELO
Crypto.com,436,Radicle RAD
Crypto.com,439,Badger DAO BADGER
Crypto.com,445,Ribbon Finance RBN
Crypto.com,448,pSTAKE Finance PSTAKE
Crypto.com,450,Stella ALPHA
Crypto.com,451,DEGEN DEGEN
Crypto.com,451,NKN NKN
Crypto.com,456,LUKSO LYX
Crypto.com,458,Tensor TNSR
Crypto.com,462,SuperRare RARE
Crypto.com,464,My Pet Hooligan KARRAT
Crypto.com,465,Origin Protocol OGN
Crypto.com,466,Aavegotchi GHST
Crypto.com,473,Pirate Nation PIRATE
Crypto.com,475,Heroes of Mavia MAVIA
Crypto.com,476,Elastos ELA
Crypto.com,479,Gelato Network GEL
Crypto.com,481,StaFi FIS
Crypto.com,483,Enzyme MLN
Crypto.com,495,MovieBloc MBL
Crypto.com,497,Gitcoin GTC
Crypto.com,504,Lumia ORN
Crypto.com,505,Chainflip FLIP
Crypto.com,507,Orchid Protocol OXT
Crypto.com,511,Ethernity ERN
Crypto.com,512,Maverick Protocol MAV
Crypto.com,519,Canto CANTO
Crypto.com,520,Aergo AERGO
Crypto.com,522,Perpetual Protocol PERP
Crypto.com,524,zkRace ZERC
Crypto.com,527,Boson Protocol BOSON
Crypto.com,528,DIA DIA
Crypto.com,530,ARPA ARPA
Crypto.com,532,Litentry LIT
Crypto.com,535,Contentos COS
Crypto.com,545,SHRAPNEL SHRAP
Crypto.com,550,Alchemix ALCX
Crypto.com,557,PlayDapp PLA
Crypto.com,560,Ampleforth FORTH
Crypto.com,585,Marinade Finance MNDE
Crypto.com,585,IDEX IDEX
Crypto.com,587,Verasity VRA
Crypto.com,589,Numbers Protocol NUM
Crypto.com,603,Neon NEON
Crypto.com,606,Reef REEF
Crypto.com,614,Harvest Finance FARM
Crypto.com,619,IRISnet IRIS
Crypto.com,627,Keep3r KP3R
Crypto.com,631,Streamr DATA
Crypto.com,632,QuickSwap QUICK
Crypto.com,635,Voxie Tactics VOXEL
Crypto.com,638,Measurable Data Token MDT
Crypto.com,649,Layer3 L3
Crypto.com,658,Parcl PRCL
Crypto.com,670,Stader SD
Crypto.com,686,MXC MXC
Crypto.com,696,Tranchess CHESS
Crypto.com,699,Archway ARCH
Crypto.com,714,League of Kingdoms LOKA
Crypto.com,714,KYVE KYVE
Crypto.com,719,Tectonic TONIC
Crypto.com,722,Parsiq PRQ
Crypto.com,749,Kryll KRL
Crypto.com,768,Veno Finance VNO
Crypto.com,773,Camelot GRAIL
Crypto.com,797,Sperax SPA
Crypto.com,806,Cronos ID CROID
Crypto.com,848,Nyan Heroes NYAN
Crypto.com,861,Shiden Network SDN
Crypto.com,869,Fulcrom Finance FUL
Crypto.com,881,Step App FITFI
Crypto.com,892,bitsCrunch BCUT
Crypto.com,933,Unibot UNIBOT
Crypto.com,948,DappRadar RADAR
Crypto.com,956,Open Custody Protocol OPEN
Crypto.com,957,Smart Layer SLN
Crypto.com,987,Ferro Protocol FER
Crypto.com,1016,Chingari GARI
Crypto.com,1029,Push Protocol PUSH
Crypto.com,1062,Minted MTD
Crypto.com,1087,Lybra Finance LBR
Crypto.com,1128,OpenLeverage OLE
Crypto.com,1132,Crypterium CRPT
Crypto.com,1172,Sudoswap SUDO
Crypto.com,1179,Splinterlands SPS
Crypto.com,--,Highstreet HIGH
Crypto.com,--,Zebec Protocol ZBCN
Crypto.com,--,SubQuery SQT
Crypto.com,--,AI Arena NRN
Crypto.com,--,ZED RUN ZED
Crypto.com,--,HoDooi HOD
Gate.io,1,Bitcoin BTC
Gate.io,2,Ethereum ETH
Gate.io,3,Binance BNB
Gate.io,4,Solana SOL
Gate.io,5,Ripple XRP
Gate.io,6,Dogecoin DOGE
Gate.io,7,The Open Network TON
Gate.io,8,Cardano ADA
Gate.io,9,Tron TRX
Gate.io,10,Avalanche AVAX
Gate.io,11,Shiba Inu SHIB
Gate.io,12,Polkadot DOT
Gate.io,13,Bitcoin Cash BCH
Gate.io,14,Chainlink LINK
Gate.io,15,NEAR Protocol NEAR
Gate.io,16,Litecoin LTC
Gate.io,17,Polygon MATIC
Gate.io,18,Kaspa KAS
Gate.io,19,Uniswap UNI
Gate.io,20,PEPE PEPE
Gate.io,21,Internet Computer / Dfinity ICP
Gate.io,22,Ethereum Classic ETC
Gate.io,23,Monero XMR
Gate.io,24,Stellar XLM
Gate.io,25,Aptos APT
Gate.io,26,Fetch.ai FET
Gate.io,27,OKX OKB
Gate.io,28,MakerDAO MKR
Gate.io,29,Stacks STX
Gate.io,30,Crypto.com CRO
Gate.io,31,Filecoin FIL
Gate.io,32,Mantle Network MNT
Gate.io,33,Hedera HBAR
Gate.io,34,Arbitrum / Offchain Labs ARB
Gate.io,35,Cosmos ATOM
Gate.io,36,Render RENDER
Gate.io,37,Vechain VET
Gate.io,38,Immutable X IMX
Gate.io,39,Bittensor TAO
Gate.io,40,Injective INJ
Gate.io,41,Optimism OP
Gate.io,42,Aave AAVE
Gate.io,43,Dogwifhat WIF
Gate.io,44,Sui SUI
Gate.io,45,Zeebu ZBU
Gate.io,46,Arweave AR
Gate.io,47,The Graph GRT
Gate.io,48,Bonk BONK
Gate.io,50,FLOKI FLOKI
Gate.io,52,Jasmy JASMY
Gate.io,52,Theta Network THETA
Gate.io,53,Lido LDO
Gate.io,54,THORChain RUNE
Gate.io,55,Jupiter JUP
Gate.io,56,Notcoin NOT
Gate.io,57,Cheelee CHEEL
Gate.io,58,Celestia TIA
Gate.io,59,Ondo Finance ONDO
Gate.io,60,Fantom FTM
Gate.io,61,Pyth Network PYTH
Gate.io,62,Core DAO CORE
Gate.io,63,Algorand ALGO
Gate.io,64,MANTRA OM
Gate.io,65,Flow FLOW
Gate.io,66,Sei Network SEI
Gate.io,67,Bitcoin SV BSV
Gate.io,69,Quant QNT
Gate.io,70,Helium HNT
Gate.io,71,BitTorrent BTT
Gate.io,72,MultiversX EGLD
Gate.io,73,Axie Infinity AXS
Gate.io,73,EOS EOS
Gate.io,76,Merit Circle BEAM
Gate.io,78,Fastex FTN
Gate.io,78,Flare Network FLR
Gate.io,79,Ethereum Name Service ENS
Gate.io,81,Tezos XTZ
Gate.io,82,Neo NEO
Gate.io,82,eCash XEC
Gate.io,83,StarkNet STRK
Gate.io,84,Gate.io GT
Gate.io,85,dYdX DYDX
Gate.io,86,Gala GALA
Gate.io,87,The Sandbox SAND
Gate.io,89,Akash Network AKT
Gate.io,89,ORDI ORDI
Gate.io,90,Ethena ENA
Gate.io,91,Nexo NEXO
Gate.io,92,Ronin RON
Gate.io,93,Conflux CFX
Gate.io,94,Worldcoin WLD
Gate.io,95,AIOZ Network AIOZ
Gate.io,96,BOOK OF MEME BOME
Gate.io,97,Zcash ZEC
Gate.io,98,Decentraland MANA
Gate.io,99,Chiliz CHZ
Gate.io,101,Klaytn KLAY
Gate.io,102,Mina MINA
Gate.io,103,Synthetix SNX
Gate.io,104,Raydium RAY
Gate.io,104,Gnosis GNO
Gate.io,105,Gnosis Chain GNO
Gate.io,106,Oasis Network ROSE
Gate.io,108,Safe Safe
Gate.io,109,IOTA MIOTA
Gate.io,110,Pendle PENDLE
Gate.io,111,Otherside APE
Gate.io,112,FTX FTT
Gate.io,113,zkSync ZK
Gate.io,114,Astar ASTR
Gate.io,116,Bitcoin Gold BTG
Gate.io,117,Nervos Network CKB
Gate.io,118,LayerZero ZRO
Gate.io,119,Compound COMP
Gate.io,120,XDC Network XDC
Gate.io,120,PancakeSwap CAKE
Gate.io,121,Aerodrome AERO
Gate.io,122,Livepeer LPT
Gate.io,123,Bored Ape Yacht Club APE
Gate.io,124,Wormhole W
Gate.io,126,Terra Classic LUNC
Gate.io,127,Axelar AXL
Gate.io,128,1inch 1INCH
Gate.io,128,APENFT NFT
Gate.io,129,Trust Wallet TWT
Gate.io,130,Kava KAVA
Gate.io,131,WEMIX WEMIX
Gate.io,133,IoTeX IOTX
Gate.io,134,SafePal SFP
Gate.io,135,Aragon ANT
Gate.io,136,Aevo AEVO
Gate.io,137,Beldex BDX
Gate.io,138,Curve CRV
Gate.io,139,Echelon PRIME
Gate.io,140,Constitution DAO PEOPLE
Gate.io,141,aelf ELF
Gate.io,142,Jito JTO
Gate.io,143,Golem GLM
Gate.io,144,Galxe G
Gate.io,145,Manta Network MANTA
Gate.io,146,WOO Network WOO
Gate.io,147,Dash DASH
Gate.io,149,STEPN GMT
Gate.io,150,Kusama KSM
Gate.io,151,Terra LUNA
Gate.io,152,Zilliqa ZIL
Gate.io,153,Convex Finance CVX
Gate.io,154,Blur BLUR
Gate.io,155,Memeland MEME
Gate.io,156,Rocket Pool RPL
Gate.io,157,Osmosis OSMO
Gate.io,158,0x ZRX
Gate.io,159,SuperVerse SUPER
Gate.io,160,Aethir ATH
Gate.io,161,Radix XRD
Gate.io,163,Celo CELO
Gate.io,164,Enjin ENJ
Gate.io,164,Siacoin SC
Gate.io,165,JustLend JST
Gate.io,166,Ankr ANKR
Gate.io,167,Brave BAT
Gate.io,168,SKALE SKL
Gate.io,170,OriginTrail TRAC
Gate.io,170,Holochain HOT
Gate.io,171,Dymension DYM
Gate.io,172,Nexus Mutual WNXM
Gate.io,173,Qtum QTUM
Gate.io,174,Polymesh POLYX
Gate.io,175,Avail AVAIL
Gate.io,176,Metis METIS
Gate.io,177,GMX GMX
Gate.io,177,NEM XEM
Gate.io,179,Ravencoin RVN
Gate.io,179,ssv.network SSV
Gate.io,180,Illuvium ILV
Gate.io,182,EthereumPoW ETHW
Gate.io,183,Ponke PONKE
Gate.io,184,Arkham ARKM
Gate.io,185,Reserve protocol RSR
Gate.io,186,Blast BLAST
Gate.io,187,Fei Protocol TRIBE
Gate.io,189,Centrifuge CFG
Gate.io,190,Ultima ULTIMA
Gate.io,190,Threshold T
Gate.io,193,Mask Network MASK
Gate.io,194,Biconomy BICO
Gate.io,196,Casper CSPR
Gate.io,197,Frax FXS
Gate.io,198,Ether.Fi ETHFI
Gate.io,198,Flux FLUX
Gate.io,200,Decred DCR
Gate.io,201,QUBIC QUBIC
Gate.io,202,io.net IO
Gate.io,203,Goldfinch GFI
Gate.io,204,Chia XCH
Gate.io,205,Yearn Finance YFI
Gate.io,206,Venom VENOM
Gate.io,208,Metaplex MPLX
Gate.io,209,PAAL PAAL
Gate.io,210,UMA UMA
Gate.io,211,Band Protocol BAND
Gate.io,212,Tellor TRB
Gate.io,213,Harmony ONE
Gate.io,214,Open Campus EDU
Gate.io,216,SPACE ID ID
Gate.io,217,Loopring LRC
Gate.io,218,Creditcoin CTC
Gate.io,220,Chromia CHR
Gate.io,221,ZetaChain ZETA
Gate.io,222,SushiSwap SUSHI
Gate.io,223,Banana Gun BANANA
Gate.io,224,Moonbeam GLMR
Gate.io,225,Baby Doge BabyDoge
Gate.io,226,Alchemy Pay ACH
Gate.io,226,Ontology ONT
Gate.io,227,Zignaly ZIG
Gate.io,229,Flexa AMP
Gate.io,231,Mocaverse MOCA
Gate.io,233,ArcBlock ABT
Gate.io,233,Audius AUDIO
Gate.io,234,BounceBit BB
Gate.io,235,Nosana CI NOS
Gate.io,236,Vanar VANRY
Gate.io,238,XAI XAI
Gate.io,238,Finschia FNSA
Gate.io,239,Alephium ALPH
Gate.io,240,COTI COTI
Gate.io,240,Storj STORJ
Gate.io,241,ICON ICX
Gate.io,242,Yield Guild Games YGG
Gate.io,244,Across Protocol ACX
Gate.io,245,Horizen ZEN
Gate.io,248,Taiko TAIKO
Gate.io,248,Solar SXP
Gate.io,249,Kadena KDA
Gate.io,249,Swipe SXP
Gate.io,250,API3 API3
Gate.io,253,Neutron NTRN
Gate.io,254,Propy PRO
Gate.io,255,Balancer BAL
Gate.io,256,GMT GMT
Gate.io,257,Saga SAGA
Gate.io,258,Lisk LSK
Gate.io,261,GoMining GOMINING
Gate.io,263,WAX WAXP
Gate.io,264,Aleph Zero AZERO
Gate.io,265,VVS Finance VVS
Gate.io,267,Pixels PIXEL
Gate.io,268,Delysium AGI
Gate.io,268,DigiByte DGB
Gate.io,271,SmarDex SDEX
Gate.io,272,World Mobile Token WMT
Gate.io,273,Cartesi CTSI
Gate.io,273,Waves WAVES
Gate.io,274,Powerledger POWR
Gate.io,274,Trader Joe JOE
Gate.io,275,TrueFi TRU
Gate.io,276,Orca ORCA
Gate.io,277,Treasure DAO MAGIC
Gate.io,280,Maple Finance MPL
Gate.io,280,BORA BORA
Gate.io,282,Orbs ORBS
Gate.io,283,AltLayer ALT
Gate.io,283,Marlin POND
Gate.io,284,ShibaSwap BONE
Gate.io,286,Coin98 Finance C98
Gate.io,288,Nano XNO
Gate.io,289,Fusionist ACE
Gate.io,291,Zentry ZENT
Gate.io,291,Oraichain ORAI
Gate.io,292,IQ.wiki IQ
Gate.io,293,Venus XVS
Gate.io,295,Helium Mobile MOBILE
Gate.io,295,Prom PROM
Gate.io,297,iExec RLC
Gate.io,297,Everscale EVER
Gate.io,299,Coq Inu COQ
Gate.io,300,Pundi X PUNDIX
Gate.io,302,IOST IOST
Gate.io,303,Bounce Finance AUCTION
Gate.io,304,Gains Network GNS
Gate.io,305,Function X FX
Gate.io,307,MVL MVL
Gate.io,309,Merlin Chain MERL
Gate.io,309,SUN SUN
Gate.io,310,Lista DAO LISTA
Gate.io,311,DAO Maker DAO
Gate.io,312,Myro MYRO
Gate.io,314,SLERF SLERF
Gate.io,315,Energy Web EWT
Gate.io,321,Celer Network CELR
Gate.io,321,Dusk DUSK
Gate.io,321,Stratis STRAX
Gate.io,322,MiL.k MLK
Gate.io,322,Alex ALEX
Gate.io,323,Numerai NMR
Gate.io,325,Seedify.fund SFUND
Gate.io,325,RSK Infrastructure Framework RIF
Gate.io,326,My Neighbor Alice ALICE
Gate.io,328,StormX STMX
Gate.io,329,Mines of Dalarnia DAR
Gate.io,330,TokenFi TOKEN
Gate.io,332,Status SNT
Gate.io,333,Radiant Capital RDNT
Gate.io,335,Sleepless AI AI
Gate.io,336,Hive HIVE
Gate.io,337,RSS3 RSS3
Gate.io,337,dKargo DKA
Gate.io,340,Boba Network BOBA
Gate.io,341,NYM NYM
Gate.io,342,Wilder World WILD
Gate.io,343,Big Time BIGTIME
Gate.io,344,Shentu Chain CTK
Gate.io,345,LandWolf WOLF
Gate.io,346,Dogelon Mars ELON
Gate.io,347,Abracadabra SPELL
Gate.io,348,Kyber Network KNC
Gate.io,349,Hooked Protocol HOOK
Gate.io,350,PolyHedra ZKJ
Gate.io,350,Steem STEEM
Gate.io,351,Constellation Network DAG
Gate.io,353,Gearbox GEAR
Gate.io,354,Phala Network PHA
Gate.io,355,Standard Tokenization Protocol STPT
Gate.io,357,Moonriver MOVR
Gate.io,358,Dora Factory DORA
Gate.io,359,DESO DESO
Gate.io,360,Omni Network OMNI
Gate.io,360,Dent DENT
Gate.io,364,Milady LADYS
Gate.io,364,MediBloc MED
Gate.io,365,Cyber CYBER
Gate.io,366,XYO XYO
Gate.io,367,MobileCoin MOB
Gate.io,368,Data Ownership Protocol DOP
Gate.io,369,Civic CVC
Gate.io,371,DODO DODO
Gate.io,371,Wen WEN
Gate.io,372,XPLA XPLA
Gate.io,373,Covalent CXT
Gate.io,374,BakerySwap BAKE
Gate.io,375,Velo VELO
Gate.io,376,Portal PORTAL
Gate.io,377,Synapse SYN
Gate.io,378,Request Network REQ
Gate.io,379,Oasys OAS
Gate.io,381,SaitaChain STC
